business_name,business_category,address,city,latitude,longitude,business_avg_rating,total_reviews_count,reviewer_name,review_rating,review_text,review_date,price_per_person,meal_type,detailed_atmosphere_rating,detailed_food_rating,detailed_service_rating,price_numeric_avg,year,month,day_of_week,hour,clean_review_text,sentiment_score
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,sanjeewa abeyrathna,5,Best place to hanger round.  They open on time.  Because daily i have my coffee before going to work . Adrian is very helpful and he can't remember what we order before.  So Hazel to ordering.  He knows what is our choice.  There is a smoking area also.  Best of luck.  Keep the good work,2025-06-20 02:54:00,"Rs 1,500–2,000",,5,5,5,1750,2025,6,Friday,2,best place to hanger round  they open on time  because daily i have my coffee before going to work  adrian is very helpful and he cant remember what we order before  so hazel to ordering  he knows what is our choice  there is a smoking area also  best of luck  keep the good work,0.385714285714286
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Binara Akash,5,Great service and better customer service. And Kevin gave us good time and he helps to choose foods in our budget. So thank you guys for your service.,2025-06-19 19:28:00,"Rs 500–1,000",,5,5,5,750,2025,6,Thursday,19,great service and better customer service and kevin gave us good time and he helps to choose foods in our budget so thank you guys for your service,0.666666666666667
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,K.P.R.W Karunanayake,5,"This outlet has a calm and nice atmosphere, great for relaxing. food and drinks, which made the amazing experience.The staff were friendly and helpful. Kevin was very kind and made the visit even better.",2025-06-19 16:10:00,"Rs 2,500–3,000",,5,5,5,2750,2025,6,Thursday,16,this outlet has a calm and nice atmosphere great for relaxing food and drinks which made the amazing experiencethe staff were friendly and helpful kevin was very kind and made the visit even better,0.565
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Kushan Matheesha,5,"Today I visited Barista Wattala. The place had a calm environment and quick service. I enjoyed the smoked chicken sandwich and cappuccino. The staff, especially Kevin, was very supportive and friendly, which made the experience even better.",2025-06-19 14:27:00,"Rs 1,500–2,000",,5,5,5,1750,2025,6,Thursday,14,today i visited barista wattala the place had a calm environment and quick service i enjoyed the smoked chicken sandwich and cappuccino the staff especially kevin was very supportive and friendly which made the experience even better,0.257291666666667
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Kavithra Prasadini,5,This is the best place be relax and unwind while having some cup of cappuccino . Of course i'd like to come here when i feel like stress.,2025-06-19 12:30:00,"Rs 1,500–2,000",,5,5,5,1750,2025,6,Thursday,12,this is the best place be relax and unwind while having some cup of cappuccino  of course id like to come here when i feel like stress,1
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,niki hiru,5,Best place to spend time and to study peaceful. Very kind staff and very good service. Keep up the good work,2025-06-19 12:11:00,,,5,5,5,,2025,6,Thursday,12,best place to spend time and to study peaceful very kind staff and very good service keep up the good work,0.728
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Kushany Akalanky,5,Nice place with good coffee and friendly staff. Cozy spot to relax ❤️,2025-06-17 13:17:00,"Rs 500–1,000",Brunch,5,4.6,5,750,2025,6,Tuesday,13,nice place with good coffee and friendly staff cozy spot to relax,0.36875
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,vikum nipunajith,5,Best foods & coffee and specially their customers service they're really knows how to behave with customers ❤️,2025-06-17 11:05:00,"Rs 2,500–3,000",Breakfast,4,5,5,2750,2025,6,Tuesday,11,best foods  coffee and specially their customers service theyre really knows how to behave with customers,0.519047619047619
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Alpha Wolf,5,It maked my evening better…,2025-06-17 08:46:00,"Rs 500–1,000",Other,5,5,5,750,2025,6,Tuesday,8,it maked my evening better,0.5
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Ushala Ashlesha,3,Quality has dropped huh?! I’m sad that they have stopped their waffles and teas. None of the tables has been cleaned. They served us the drinks next to the left overs from the previous customer… haha I was confused!!!,2025-06-16 12:03:00,"Rs 3,500–4,000",Other,2,1,2,3750,2025,6,Monday,12,quality has dropped huh im sad that they have stopped their waffles and teas none of the tables has been cleaned they served us the drinks next to the left overs from the previous customer haha i was confused,-0.144444444444445
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Ajirthan Balasingham,4,,2026-01-31 19:23:00,"Rs 2,000–3,000",Other,4,4,4,2500,2026,1,Saturday,19,,0
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Asokan Madhushan,3,,2026-01-30 14:22:00,"Rs 1,000–2,000",Brunch,3,4.2,3,1500,2026,1,Friday,14,,0
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Conjuring,5,,2026-01-06 16:18:00,"Rs 1,000–2,000",Dinner,5,5,5,1500,2026,1,Tuesday,16,,0
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Jeyashree Kanapathy,2,Atmosphere is noisy due to very loud music from Chennai silks and traffic. I couldn't get a table inside. It looks like they never clean the tables.  It was with left over food and glasses. It is not a calm environment to relax.,2025-12-21 14:53:00,"Rs 1,000–2,000",Other,5,4,1,1500,2025,12,Sunday,14,atmosphere is noisy due to very loud music from chennai silks and traffic i couldnt get a table inside it looks like they never clean the tables  it was with left over food and glasses it is not a calm environment to relax,-0.0656666666666667
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Paul Navamani,4,"First visit to the new location.
Convenient location .  Modern architecture ( upcycled remodeled container feel )
2 different Indoor seating areas plus outdoor all on the 1st floor .
I wanted to do 2 hours focused work and I achieved that . After 10 the store next door started playing music but I was then able to continue a phone conversation while out on the balcony / outdoor seating area .
When it gets full might feel a bit crowded but it's a convenient location.  Drinks and food standard Barista fare . Staff were attentive",2025-12-11 10:27:00,,,4,5,5,,2025,12,Thursday,10,"first visit to the new location
convenient location   modern architecture  upcycled remodeled container feel 
2 different indoor seating areas plus outdoor all on the 1st floor 
i wanted to do 2 hours focused work and i achieved that  after 10 the store next door started playing music but i was then able to continue a phone conversation while out on the balcony  outdoor seating area 
when it gets full might feel a bit crowded but its a convenient location  drinks and food standard barista fare  staff were attentive",0.204040404040404
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,John Danushan,5,,2025-11-30 06:16:00,,Dinner,5,4,5,,2025,11,Sunday,6,,0
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Thalal Nawas,1,"My primary concern is not with the outlet's function, but with its immediate environment. The outlet is situated within the Chennai Silks compound, which subjects the location to excessively loud music. This noise is a constant distraction and a significant nuisance, easily heard through the glass, and it completely undermines the user experience. I was unable to focus, hold a meeting, or take a call due to the overpowering acoustic interference. Check the video.",2025-11-18 06:32:00,"Rs 1,000–2,000",Breakfast,1,4,5,1500,2025,11,Tuesday,6,my primary concern is not with the outlets function but with its immediate environment the outlet is situated within the chennai silks compound which subjects the location to excessively loud music this noise is a constant distraction and a significant nuisance easily heard through the glass and it completely undermines the user experience i was unable to focus hold a meeting or take a call due to the overpowering acoustic interference check the video,0.0979166666666667
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Ravirajan Indirarajah,5,"The new Barista in Wellawatta is a wonderful place to relax and enjoy great food and coffee! The shop has a modern, cozy atmosphere and is very clean and comfortable. The staff are friendly, polite, and provide excellent service. The food and drinks are fresh, tasty, and beautifully served. Conveniently located very close to The Chennai Silks, Wellawatta, it’s easy to find and a perfect spot to meet friends or unwind.",2025-10-24 04:53:00,"Rs 1,000–2,000",,4,4,4,1500,2025,10,Friday,4,the new barista in wellawatta is a wonderful place to relax and enjoy great food and coffee the shop has a modern cozy atmosphere and is very clean and comfortable the staff are friendly polite and provide excellent service the food and drinks are fresh tasty and beautifully served conveniently located very close to the chennai silks wellawatta its easy to find and a perfect spot to meet friends or unwind,0.491424242424242
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,mathusha velmurugu,5,"I really love this place because it’s so quiet and peaceful. The calm atmosphere makes it perfect for focusing, relaxing, and getting work done. It’s a wonderful space to think, create, and enjoy some personal time in peace. Plus, it’s a newly opened spot in Wellawatha, which makes it even more special and refreshing to visit.",2025-10-14 10:39:00,"Rs 3,000–4,000",,5,5,5,3500,2025,10,Tuesday,10,i really love this place because its so quiet and peaceful the calm atmosphere makes it perfect for focusing relaxing and getting work done its a wonderful space to think create and enjoy some personal time in peace plus its a newly opened spot in wellawatha which makes it even more special and refreshing to visit,0.411958874458874
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,Thilina Karunachandra,5,"Barista Wellwatta  is a compact roadside 2 story   café '
Even this  is  very compact  , this café design  express its brand identity, and industrial-chic design principles. also the cafe design thoughtfully executed space that caters to both functionality and mood. integration of warm materials, light, and art creates a memorable and user-friendly environment .",2025-10-14 10:16:00,"Rs 1,000–2,000",,5,5,5,1500,2025,10,Tuesday,10,"barista wellwatta  is a compact roadside 2 story   café 
even this  is  very compact   this café design  express its brand identity and industrialchic design principles also the cafe design thoughtfully executed space that caters to both functionality and mood integration of warm materials light and art creates a memorable and userfriendly environment",0.42
Barista Wellawatte,Cafe,"No 519 Galle Rd, Colombo 00600, Sri Lanka",Colombo,6.867095,79.862926,4.2,15,janaka rodrigo,4,"If you are familiar with what Barista offers you would already know the Menu. This outlet is within the car park of Chennai Silk incase if you find it difficult to find the location. It has around 10 to 15 seating capacity (indoor) , small station to work with power outlets, Two sofas and also has outdoor seating balcony area which serves as the smoking area. Good place for a quick catch up",2025-10-08 12:33:00,,,4,3,5,,2025,10,Wednesday,12,if you are familiar with what barista offers you would already know the menu this outlet is within the car park of chennai silk incase if you find it difficult to find the location it has around 10 to 15 seating capacity indoor  small station to work with power outlets two sofas and also has outdoor seating balcony area which serves as the smoking area good place for a quick catch up,0.126388888888889
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,sashanki silva,1,Horrible service I waited more than 1 hr to get the food. You guys really need to learn what customer service is.,2025-06-07 08:25:00,,,4,1,1,,2025,6,Saturday,8,horrible service i waited more than 1 hr to get the food you guys really need to learn what customer service is,-0.1
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,PRESSANA JEBA,1,Worst experience!,2025-06-04 07:29:00,"Rs 5,000+",,1,1,1,5000,2025,6,Wednesday,7,worst experience,-1
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Sandun Mendis,5,Great place with good staff.,2025-05-27 09:19:00,"Rs 1,000–1,500",Other,5,5,5,1250,2025,5,Tuesday,9,great place with good staff,0.75
Barista Wattala Diner,Cafe,"542 A Negombo Rd, Wattala 11300, Sri Lanka",Wattala,6.99308,79.8947744,4.6,241,Nisal Shanaka,5,Super service,2025-05-25 10:33:00,"Rs 500–1,000",Other,5,5,5,750,2025,5,Sunday,10,super service,0.333333333333333
